start_time,end_time,building,days,class type,classroom,course_code
12:00pm,2:50pm,ESJ,W,Lab,2316,CHEM272
12:30pm,3:20pm,ESJ,Th,Lab,2316,CHEM272
6:00pm,6:50pm,ESJ,W,Lab,2312,CHEM272
12:00pm,2:50pm,ESJ,MW,Lab,0312,CHEM277
12:30pm,3:20pm,ESJ,TuTh,Lab,0312,CHEM277
12:00pm,12:50pm,CHM,MWF,Lecture,2201,CHEM403
12:00pm,2:50pm,CHM,MW,Lab,3228,CHEM425
12:30pm,3:20pm,CHM,TuTh,Lab,3228,CHEM425
9:30am,12:20pm,CHM,TuTh,Lab,3228,CHEM425
6:00pm,8:50pm,CHM,MW,Lab,3228,CHEM425
6:30pm,9:20pm,CHM,TuTh,Lab,3228,CHEM425
4:00pm,5:15pm,CHM,MW,Lecture,2201,CHEM441
10:00am,10:50am,CHM,MWF,Lecture,2201,CHEM460
1:00pm,1:50pm,PLS,MWF,Lecture,1162,CHEM480
9:00am,9:50am,CHM,MWF,Lecture,1402,CHEM481
9:00am,9:50am,PHY,MWF,Lecture,2106,CHEM482
9:30am,12:20pm,CHM,Tu,Lab,3225,CHEM483
2:00pm,4:50pm,CHM,Tu,Lab,3225,CHEM483
2:00pm,4:50pm,CHM,W,Lab,3225,CHEM483
3:00pm,5:50pm,CHM,W,Lab,3221,CHEM484
10:00am,12:50pm,CHM,W,Lab,3221,CHEM484
9:00am,9:50am,CHM,MWF,Lecture,2201,CHEM601
11:00am,12:40pm,BPS,W,Lecture,1208,CHEM608K
2:00pm,3:15pm,CHM,F,Lecture,1402,CHEM611
8:00am,9:15am,CHM,TuTh,Lecture,2201,CHEM624
4:00pm,5:15pm,CHM,MW,Lecture,2201,CHEM641
2:00pm,3:15pm,CHM,TuTh,Lecture,1224,CHEM648P
11:00am,12:15pm,CHM,TuTh,Lecture,2201,CHEM684
9:30am,10:45am,CHM,TuTh,Lecture,2201,CHEM690
11:00am,11:50am,CHM,W,Lecture,1224,CHEM889A
11:00am,12:15pm,CHM,Th,Lecture,1224,CHEM889C
11:00am,12:15pm,CHM,Th,Lecture,1224,CHEM889D
11:00am,12:15pm,IPT,W,Lecture,1116,CHEM889E
11:00am,12:15pm,IPT,W,Lecture,1116,CHEM889F
9:30am,10:45am,JMZ,TuTh,Lecture,1124,CHIN101
11:00am,12:15pm,JMZ,TuTh,Lecture,1124,CHIN101
12:00pm,12:50pm,JMZ,MWF,Lecture,3122,CHIN201
2:00pm,2:50pm,JMZ,MWF,Lecture,3122,CHIN201
12:30pm,1:45pm,JMZ,TuTh,Lecture,3122,CHIN202
10:00am,10:50am,JMZ,MWF,Lecture,1226,CHIN301
11:00am,11:50am,JMZ,MWF,Lecture,3122,CHIN301
9:30am,10:45am,JMZ,TuTh,Lecture,2123,CHIN307
2:00pm,3:15pm,JMZ,TuTh,Lecture,0103,CHIN315
12:30pm,3:00pm,EDU,W,Lecture,1315,CHIN331
2:00pm,2:50pm,JMZ,MWF,Lecture,3205,CHIN401
2:00pm,3:15pm,JMZ,TuTh,Lecture,3122,CHIN415
11:00am,12:15pm,JMZ,TuTh,Lecture,0118,CHIN418V
12:30pm,1:45pm,JMZ,TuTh,Lecture,1117,CHIN441
11:00am,12:15pm,IPT,W,Lecture,1116,CHPH709A
1:15pm,2:30pm,IPT,Tu,Lecture,1116,CHPH709B
4:00pm,5:30pm,IPT,M,Lecture,1116,CHPH709L
9:30am,10:45am,EDU,TuTh,Lecture,2102,CHSE200
9:30am,10:45am,TWS,TuTh,Lecture,0320,CHSE205
4:00pm,6:00pm,TYD,Tu,Lecture,0102,CHSE228C
4:00pm,6:00pm,SKN,W,Lecture,1115,CHSE228C
4:00pm,6:00pm,JMZ,W,Lecture,1122,CHSE228D
11:00am,12:15pm,KNI,TuTh,Lecture,1206,CHSE230
11:00am,11:50am,ASY,F,Discussion,3219,CINE245
10:00am,10:50am,TWS,F,Discussion,0214,CINE245
12:00pm,12:50pm,ASY,F,Discussion,3221,CINE245
1:00pm,1:50pm,ASY,F,Discussion,3221,CINE245
1:00pm,1:50pm,TWS,MWF,Lecture,0234,CINE280
11:00am,12:15pm,TWS,TuTh,Lecture,0236,CINE280
3:30pm,4:45pm,JMZ,MW,Lecture,2206,CINE283
2:00pm,3:15pm,ESJ,MW,Lecture,B0322,CINE298A
10:00am,11:50am,ESJ,MW,Lecture,B0322,CINE301
2:00pm,3:15pm,ASY,TuTh,Lecture,3203,CINE319C
12:00pm,12:50pm,ASY,MWF,Lecture,3219,CINE319K
3:30pm,6:00pm,JMZ,W,Lab,1205,CINE319M
12:00pm,1:15pm,KEY,MW,Lecture,0103,CINE329A
12:00pm,1:50pm,ESJ,MW,Lecture,B0322,CINE334
1:00pm,3:30pm,ASY,M,Lecture,4213A,CINE337
12:30pm,1:45pm,,Th,Lecture,ONLINE,CINE359C
12:30pm,1:45pm,ASY,TuTh,Lecture,3219,CINE359P
1:00pm,1:50pm,ASY,MWF,Lecture,3219,CINE359Y
2:00pm,3:15pm,ESJ,TuTh,Lecture,B0322,CINE369V
3:30pm,6:00pm,JMZ,Th,Lecture,1215,CINE419V
3:30pm,4:45pm,JMZ,TuTh,Lecture,3203,CINE429N
11:00am,12:15pm,JMZ,TuTh,Lecture,0118,CINE429V
11:00am,12:15pm,ESJ,TuTh,Lecture,B0322,CINE441
2:00pm,4:30pm,ASY,Th,Lecture,3217,CINE459Y
11:00am,12:15pm,JMZ,TuTh,Lecture,1224,CINE469A
3:30pm,6:00pm,TWS,W,Lecture,3252,CINE469M
10:00am,10:50am,SKN,F,Discussion,1115,CLAS170
9:30am,10:20am,JMZ,Th,Discussion,2120,CLAS170
11:00am,11:50am,PLS,Th,Discussion,1117,CLAS170
12:30pm,1:20pm,PLS,Th,Discussion,1172,CLAS170
12:30pm,1:20pm,SYM,Th,Discussion,0209,CLAS170
11:00am,11:50am,SKN,F,Discussion,1115,CLAS170
1:00pm,1:50pm,EDU,F,Discussion,3233,CLAS170
11:00am,11:50am,PHY,Th,Discussion,2211,CLAS170
9:30am,10:20am,PLS,Th,Discussion,1117,CLAS170
4:30pm,5:45pm,JMZ,TuTh,Lecture,2123,CLAS170
6:00pm,7:15pm,TYD,TuTh,Lecture,0102,CLAS170
4:30pm,5:45pm,TYD,MW,Lecture,0102,CLAS170
2:00pm,3:15pm,HJP,MW,Lecture,2217,CLAS190
10:00am,10:50am,JMZ,F,Discussion,1120,CLAS274
11:00am,11:50am,JMZ,F,Discussion,1120,CLAS274
1:00pm,1:50pm,JMZ,F,Discussion,1120,CLAS274
2:00pm,2:50pm,JMZ,F,Discussion,1120,CLAS274
3:00pm,3:50pm,JMZ,F,Discussion,1117,CLAS274
4:00pm,4:50pm,JMZ,F,Discussion,1117,CLAS274
2:00pm,3:15pm,SQH,TuTh,Lecture,1121,CLAS305
10:00am,10:50am,EDU,F,Discussion,1121,CLAS310
11:00am,11:50am,TWS,F,Discussion,0207,CLAS310
1:00pm,1:50pm,EDU,F,Discussion,2119,CLAS310
2:00pm,3:15pm,WDS,MW,Lecture,1114,CLAS312
9:30am,10:45am,SKN,TuTh,Lecture,1115,CLAS322
11:00am,12:15pm,AJC,TuTh,Lecture,2132,CLAS375
9:30am,10:45am,TWS,TuTh,Lecture,1106,CMLT235
3:30pm,4:45pm,ASY,TuTh,Lecture,3203,CMLT242
2:00pm,3:15pm,TWS,TuTh,Lecture,0221,CMLT270
11:00am,11:50am,TWS,MWF,Lecture,0214,CMLT270
2:00pm,3:15pm,TWS,MW,Lecture,1106,CMLT275
2:00pm,3:15pm,TWS,TuTh,Lecture,0234,CMLT277
1:00pm,1:50pm,TWS,MWF,Lecture,0234,CMLT280
11:00am,12:15pm,TWS,TuTh,Lecture,0236,CMLT280
1:00pm,1:50pm,JMZ,MWF,Lecture,2206,CMLT399E
3:30pm,6:00pm,TWS,W,Lecture,3252,CMLT679B
4:00pm,4:50pm,IRB,Tu,Lecture,1207,CMSC100
9:00am,9:50am,IRB,W,Lecture,1207,CMSC100
3:00pm,3:50pm,CSI,M,Lecture,3118,CMSC100
1:00pm,1:50pm,IRB,F,Lecture,2207,CMSC100
5:00pm,5:50pm,IRB,TuTh,Discussion,2207,CMSC106
1:00pm,1:50pm,IRB,MWF,Lecture,0318,CMSC122
4:30pm,5:45pm,IRB,TuTh,Lecture,1116,CMSC122
11:00am,11:50am,IRB,MWF,Lecture,1116,CMSC125
11:00am,11:50am,CSI,MW,Discussion,1122,CMSC131
11:00am,11:50am,CSI,MW,Discussion,2118,CMSC131
11:00am,11:50am,CSI,MW,Discussion,2120,CMSC131
12:00pm,12:50pm,CSI,MW,Discussion,2107,CMSC131
12:00pm,12:50pm,CSI,MW,Discussion,2118,CMSC131
12:00pm,12:50pm,CSI,MW,Discussion,2120,CMSC131
1:00pm,1:50pm,CSI,MW,Discussion,2107,CMSC131
1:00pm,1:50pm,CSI,MW,Discussion,2118,CMSC131
11:00am,11:50am,CSI,MW,Discussion,3118,CMSC131
11:00am,11:50am,CSI,MW,Discussion,3120,CMSC131
12:00pm,12:50pm,CSI,MW,Discussion,1122,CMSC131
12:00pm,12:50pm,CSI,MW,Discussion,3118,CMSC131
1:00pm,1:50pm,CSI,MW,Discussion,1122,CMSC131
1:00pm,1:50pm,CSI,MW,Discussion,3118,CMSC131
1:00pm,1:50pm,CSI,MW,Discussion,3120,CMSC131
11:00am,11:50am,CSI,TuTh,Discussion,2107,CMSC131
8:00am,8:50am,IRB,TuTh,Discussion,1207,CMSC131
9:30am,10:20am,CSI,TuTh,Discussion,2107,CMSC131
11:00am,11:50am,CSI,TuTh,Discussion,2118,CMSC131
11:00am,11:50am,CSI,TuTh,Discussion,2120,CMSC131
12:30pm,1:20pm,CSI,TuTh,Discussion,2107,CMSC131
12:30pm,1:20pm,CSI,TuTh,Discussion,2120,CMSC131
9:30am,10:20am,CSI,TuTh,Discussion,2118,CMSC131
9:30am,10:20am,CSI,TuTh,Discussion,2120,CMSC131
11:00am,11:50am,CSI,TuTh,Discussion,3118,CMSC131
11:00am,11:50am,CSI,TuTh,Discussion,3120,CMSC131
12:30pm,1:20pm,CSI,TuTh,Discussion,3118,CMSC131
12:30pm,1:20pm,CSI,TuTh,Discussion,3120,CMSC131
8:00am,8:50am,CSI,TuTh,Discussion,1121,CMSC131
8:00am,8:50am,CSI,TuTh,Discussion,1122,CMSC131
6:00pm,6:50pm,CSI,MW,Discussion,1121,CMSC131
6:00pm,6:50pm,CSI,MW,Discussion,1122,CMSC131
6:00pm,6:50pm,CSI,MW,Discussion,2107,CMSC131
2:00pm,2:50pm,CSI,MW,Discussion,1121,CMSC132
2:00pm,2:50pm,CSI,MW,Discussion,1122,CMSC132
2:00pm,2:50pm,CSI,MW,Discussion,2107,CMSC132
3:00pm,3:50pm,CSI,MW,Discussion,1121,CMSC132
3:00pm,3:50pm,CSI,MW,Discussion,1122,CMSC132
4:00pm,4:50pm,CSI,MW,Discussion,1121,CMSC132
4:00pm,4:50pm,CSI,MW,Discussion,1122,CMSC132
3:00pm,3:50pm,CSI,MW,Discussion,2107,CMSC132
3:00pm,3:50pm,CSI,MW,Discussion,2118,CMSC132
3:00pm,3:50pm,CSI,MW,Discussion,2120,CMSC132
4:00pm,4:50pm,CSI,MW,Discussion,2118,CMSC132
4:00pm,4:50pm,CSI,MW,Discussion,2120,CMSC132
5:00pm,5:50pm,CSI,MW,Discussion,2107,CMSC132
8:00am,8:50am,CSI,MW,Discussion,1121,CMSC132
9:00am,9:50am,CSI,MW,Discussion,1122,CMSC132
9:00am,9:50am,CSI,MW,Discussion,2107,CMSC132
10:00am,10:50am,CSI,MW,Discussion,2107,CMSC132
10:00am,10:50am,CSI,MW,Discussion,1122,CMSC132
11:00am,11:50am,CSI,MW,Discussion,1121,CMSC132
11:00am,11:50am,PLS,Th,Discussion,1130,CMSC133
8:00am,8:50am,CSI,MW,Discussion,1122,CMSC216
9:00am,9:50am,CSI,MW,Discussion,2120,CMSC216
10:00am,10:50am,CSI,MW,Discussion,3118,CMSC216
10:00am,10:50am,CSI,MW,Discussion,3120,CMSC216
2:00pm,2:50pm,CSI,MW,Discussion,3118,CMSC216
2:00pm,2:50pm,CSI,MW,Discussion,3120,CMSC216
1:00pm,1:50pm,CSI,MW,Discussion,2120,CMSC216
8:00am,8:50am,CSI,MW,Discussion,2120,CMSC216
9:00am,9:50am,CSI,MW,Discussion,3118,CMSC216
9:00am,9:50am,CSI,MW,Discussion,3120,CMSC216
10:00am,10:50am,CSI,MW,Discussion,2120,CMSC216
11:00am,11:50am,IRB,MW,Discussion,1207,CMSC216
12:00pm,12:50pm,IRB,MW,Discussion,1207,CMSC216
1:00pm,1:50pm,IRB,MW,Discussion,1207,CMSC216
8:00am,8:50am,IRB,MW,Discussion,2107,CMSC216
9:00am,9:50am,IRB,MW,Discussion,2107,CMSC216
9:00am,9:50am,IRB,MW,Discussion,2207,CMSC216
10:00am,10:50am,IRB,MW,Discussion,2107,CMSC216
11:00am,11:50am,IRB,MW,Discussion,2107,CMSC216
11:00am,11:50am,IRB,MW,Discussion,2207,CMSC216
12:00pm,12:50pm,IRB,MW,Discussion,2107,CMSC216
8:00am,8:50am,CSI,TuTh,Discussion,2107,CMSC216
8:00am,8:50am,CSI,TuTh,Discussion,2118,CMSC216
9:30am,10:20am,CSI,TuTh,Discussion,3120,CMSC216
2:00pm,2:50pm,CSI,TuTh,Discussion,2107,CMSC216
2:00pm,2:50pm,CSI,TuTh,Discussion,2118,CMSC216
8:00am,8:50am,CSI,MW,Discussion,2118,CMSC250
9:00am,9:50am,CSI,MW,Discussion,2118,CMSC250
10:00am,10:50am,CSI,MW,Discussion,2118,CMSC250
10:00am,10:50am,CSI,MW,Discussion,1121,CMSC250
3:00pm,3:50pm,CSI,MW,Discussion,3120,CMSC250
2:00pm,2:50pm,IRB,MW,Discussion,2107,CMSC250
3:00pm,3:50pm,CHM,MW,Discussion,1224,CMSC250
8:00am,8:50am,CSI,MW,Discussion,2107,CMSC250
9:00am,9:50am,CSI,MW,Discussion,1121,CMSC250
12:00pm,12:50pm,CSI,MW,Discussion,1121,CMSC250
1:00pm,1:50pm,CSI,MW,Discussion,1121,CMSC250
2:00pm,2:50pm,CSI,MW,Discussion,2118,CMSC250
2:00pm,2:50pm,CSI,MW,Discussion,2120,CMSC250
10:00am,10:50am,IRB,MW,Discussion,1207,CMSC250
8:00am,8:50am,CSI,TuTh,Discussion,3118,CMSC250
9:30am,10:20am,IRB,TuTh,Discussion,2207,CMSC250
2:00pm,2:50pm,CSI,TuTh,Discussion,3118,CMSC250
3:30pm,4:20pm,CSI,TuTh,Discussion,3118,CMSC250
3:30pm,4:20pm,CSI,TuTh,Discussion,2118,CMSC250
5:00pm,5:50pm,CSI,TuTh,Discussion,2118,CMSC250
8:00am,8:50am,CSI,TuTh,Discussion,3120,CMSC250
9:30am,10:20am,BPS,TuTh,Discussion,1228,CMSC250
2:00pm,2:50pm,CSI,TuTh,Discussion,3120,CMSC250
3:30pm,4:20pm,CSI,TuTh,Discussion,3120,CMSC250
3:30pm,4:20pm,CSI,TuTh,Discussion,2107,CMSC250
5:00pm,5:50pm,CSI,TuTh,Discussion,2120,CMSC250
9:30am,10:45am,ESJ,TuTh,Lecture,0202,CMSC320
3:30pm,4:45pm,IRB,TuTh,Lecture,0324,CMSC320
9:00am,9:50am,CSI,F,Discussion,1121,CMSC330
10:00am,10:50am,CSI,F,Discussion,1121,CMSC330
11:00am,11:50am,CSI,F,Discussion,1121,CMSC330
12:00pm,12:50pm,CSI,F,Discussion,1121,CMSC330
1:00pm,1:50pm,CSI,F,Discussion,1121,CMSC330
2:00pm,2:50pm,CSI,F,Discussion,2107,CMSC330
3:00pm,3:50pm,CSI,F,Discussion,1121,CMSC330
9:00am,9:50am,CSI,F,Discussion,1122,CMSC330
10:00am,10:50am,CSI,F,Discussion,1122,CMSC330
10:00am,10:50am,CSI,F,Discussion,2107,CMSC330
11:00am,11:50am,CSI,F,Discussion,1122,CMSC330
12:00pm,12:50pm,CSI,F,Discussion,1122,CMSC330
1:00pm,1:50pm,CSI,F,Discussion,2107,CMSC330
2:00pm,2:50pm,CSI,F,Discussion,2118,CMSC330
11:00am,11:50am,CSI,F,Discussion,2107,CMSC330
12:00pm,12:50pm,CSI,F,Discussion,2107,CMSC330
12:00pm,12:50pm,CSI,F,Discussion,2118,CMSC330
1:00pm,1:50pm,CSI,F,Discussion,2118,CMSC330
1:00pm,1:50pm,CSI,F,Discussion,2120,CMSC330
12:30pm,1:45pm,ESJ,TuTh,Lecture,0202,CMSC335
8:00am,8:50am,IRB,MWF,Lecture,0324,CMSC351
11:00am,11:50am,IRB,MWF,Lecture,0318,CMSC351
4:00pm,4:50pm,IRB,MWF,Lecture,0324,CMSC351
1:00pm,1:50pm,CSI,MWF,Lecture,1115,CMSC351
3:00pm,3:50pm,CSI,F,Lecture,3117,CMSC388J
11:00am,11:50am,IRB,F,Lecture,2107,CMSC389O
12:00pm,12:50pm,IRB,F,Lecture,2107,CMSC389O
1:00pm,1:50pm,IRB,F,Lecture,2107,CMSC389O
2:00pm,2:50pm,IRB,F,Lecture,2107,CMSC389O
3:00pm,3:50pm,IRB,F,Lecture,2107,CMSC389O
11:00am,11:50am,CSI,W,Lecture,2117,CMSC396H
12:00pm,12:50pm,CSI,W,Lecture,2117,CMSC398M
10:00am,10:50am,CSI,F,Lecture,3120,CMSC398N
2:00pm,3:15pm,CSI,MW,Lecture,2117,CMSC411
10:00am,10:50am,IRB,MW,Discussion,2207,CMSC412
11:00am,11:50am,CSI,MW,Discussion,2107,CMSC412
12:30pm,1:45pm,CSI,TuTh,Lecture,1115,CMSC414
2:00pm,3:15pm,CSI,TuTh,Lecture,1115,CMSC414
3:30pm,4:45pm,IRB,TuTh,Lecture,0318,CMSC416
11:00am,12:15pm,IRB,TuTh,Lecture,1116,CMSC416
12:30pm,1:45pm,CSI,TuTh,Lecture,3117,CMSC417
10:00am,10:50am,CSI,MWF,Lecture,1115,CMSC420
11:00am,11:50am,CSI,MWF,Lecture,1115,CMSC420
9:30am,10:45am,CSI,TuTh,Lecture,1115,CMSC420
11:00am,12:15pm,CSI,TuTh,Lecture,1115,CMSC421
3:30pm,4:45pm,CSI,MW,Lecture,1115,CMSC421
3:30pm,4:45pm,ESJ,TuTh,Lecture,1224,CMSC422
12:30pm,1:45pm,IRB,TuTh,Lecture,0318,CMSC422
11:00am,12:15pm,IRB,TuTh,Lecture,2207,CMSC423
9:30am,10:45am,IRB,TuTh,Lecture,0318,CMSC424
2:00pm,3:15pm,CSI,MW,Lecture,3117,CMSC424
2:00pm,3:15pm,CSI,TuTh,Lecture,2117,CMSC425
12:30pm,1:45pm,CHE,TuTh,Lecture,2110,CMSC426
2:00pm,3:15pm,LEF,TuTh,Lecture,2205,CMSC430
11:00am,12:15pm,IRB,TuTh,Lecture,1207,CMSC434
12:30pm,1:45pm,IRB,TuTh,Lecture,1207,CMSC434
2:00pm,3:15pm,IRB,TuTh,Lecture,1207,CMSC434
12:30pm,1:45pm,CSI,TuTh,Lecture,1122,CMSC435
9:30am,10:45am,CSI,TuTh,Lecture,3117,CMSC436
2:00pm,3:15pm,CSI,MW,Lecture,1115,CMSC436
8:00am,9:15am,IRB,TuTh,Lecture,0318,CMSC451
2:00pm,3:15pm,IRB,TuTh,Lecture,0318,CMSC451
12:00pm,12:50pm,CSI,MWF,Lecture,1115,CMSC456
1:00pm,1:50pm,MTH,MWF,Lecture,B0421,CMSC460
9:30am,10:45am,MTH,TuTh,Lecture,0305,CMSC460
12:30pm,1:45pm,MTH,TuTh,Lecture,0103,CMSC460
2:00pm,3:15pm,CSI,TuTh,Lecture,1121,CMSC460
9:30am,10:45am,MTH,TuTh,Lecture,0105,CMSC466
2:00pm,3:15pm,IRB,MW,Lecture,0318,CMSC471
2:00pm,3:15pm,IRB,TuTh,Lecture,1116,CMSC472
2:00pm,3:15pm,CSI,TuTh,Lecture,3117,CMSC473
1:00pm,1:50pm,MTH,MWF,Lecture,0101,CMSC475
3:30pm,4:45pm,IRB,TuTh,Lecture,2107,CMSC498B
11:00am,12:15pm,CSI,TuTh,Lecture,1122,CMSC614
11:00am,12:15pm,IRB,TuTh,Lecture,1116,CMSC616
2:00pm,3:15pm,CSI,TuTh,Lecture,2120,CMSC631
12:30pm,1:45pm,IRB,TuTh,Lecture,2107,CMSC657
10:00am,10:50am,PHY,MWF,Lecture,0405,CMSC660
2:00pm,3:15pm,CSI,TuTh,Lecture,3117,CMSC673
3:30pm,4:45pm,IRB,MW,Lecture,2107,CMSC702
2:00pm,3:15pm,IRB,MW,Lecture,2207,CMSC715
3:30pm,4:45pm,AJC,MW,Lecture,2132,CMSC722
2:00pm,3:15pm,IRB,MW,Lecture,1116,CMSC723
3:30pm,4:45pm,IRB,MW,Lecture,2207,CMSC730
9:30am,10:45am,IRB,TuTh,Lecture,1207,CMSC732
2:00pm,3:15pm,IRB,TuTh,Lecture,2107,CMSC740
3:30pm,4:45pm,CSI,TuTh,Lecture,1122,CMSC742
5:00pm,6:15pm,CSI,TuTh,Lecture,3120,CMSC751
11:00am,11:50am,CSI,F,Lecture,2117,CMSC801
9:30am,10:45am,IRB,TuTh,Lecture,2107,CMSC818B
9:30am,10:45am,CSI,TuTh,Lecture,1121,CMSC818I
3:30pm,4:45pm,CSI,MW,Lecture,3117,CMSC818J
2:00pm,3:15pm,CSI,TuTh,Lecture,1122,CMSC818L
12:30pm,1:45pm,CSI,TuTh,Lecture,1121,CMSC828J
3:30pm,4:45pm,IRB,MW,Lecture,0318,CMSC828P
3:30pm,4:45pm,CSI,TuTh,Lecture,1121,CMSC838N
3:30pm,4:45pm,CSI,TuTh,Lecture,3117,CMSC839A
11:00am,1:45pm,JMZ,Tu,Lecture,0103,CMSC839C
2:00pm,3:15pm,IRB,MW,Lecture,1207,CMSC848B
11:00am,12:15pm,CSI,TuTh,Lecture,3117,CMSC848K
9:30am,10:45am,CSI,TuTh,Lecture,1122,CMSC858A
2:00pm,3:15pm,IRB,TuTh,Lecture,2207,CMSC878C
8:00am,8:50am,SKN,MWF,Lecture,1112,COMM107
8:00am,8:50am,PLS,MWF,Lecture,1176,COMM107
8:00am,8:50am,PLS,MWF,Lecture,1180,COMM107
8:00am,8:50am,PLS,MWF,Lecture,1184,COMM107
9:00am,9:50am,SKN,MWF,Lecture,1112,COMM107
9:00am,9:50am,PLS,MWF,Lecture,1176,COMM107
9:00am,9:50am,PLS,MWF,Lecture,1180,COMM107
9:00am,9:50am,PLS,MWF,Lecture,1184,COMM107
10:00am,10:50am,SKN,MWF,Lecture,1112,COMM107
10:00am,10:50am,PLS,MWF,Lecture,1176,COMM107
10:00am,10:50am,PLS,MWF,Lecture,1180,COMM107
10:00am,10:50am,PLS,MWF,Lecture,1184,COMM107
11:00am,11:50am,SKN,MWF,Lecture,1112,COMM107
11:00am,11:50am,PLS,MWF,Lecture,1176,COMM107
11:00am,11:50am,PLS,MWF,Lecture,1180,COMM107
11:00am,11:50am,PLS,MWF,Lecture,1184,COMM107
1:00pm,1:50pm,SKN,MWF,Lecture,1112,COMM107
1:00pm,1:50pm,PLS,MWF,Lecture,1176,COMM107
1:00pm,1:50pm,PLS,MWF,Lecture,1180,COMM107
1:00pm,1:50pm,PLS,MWF,Lecture,1184,COMM107
2:00pm,2:50pm,SKN,MWF,Lecture,1112,COMM107
2:00pm,2:50pm,PLS,MWF,Lecture,1176,COMM107
2:00pm,2:50pm,PLS,MWF,Lecture,1180,COMM107
2:00pm,2:50pm,PLS,MWF,Lecture,1184,COMM107
12:30pm,1:45pm,PLS,MW,Lecture,1168,COMM107
2:00pm,3:15pm,PLS,MW,Lecture,1162,COMM107
2:00pm,3:15pm,ATL,MW,Lecture,2316,COMM107
2:00pm,3:15pm,PLS,MW,Lecture,1172,COMM107
3:30pm,4:45pm,PHY,MW,Lecture,4222,COMM107
3:30pm,4:45pm,JMZ,MW,Lecture,1117,COMM107
5:00pm,6:15pm,PLS,MW,Lecture,1184,COMM107
5:00pm,6:15pm,SKN,MW,Lecture,1112,COMM107
8:00am,9:15am,SKN,TuTh,Lecture,1112,COMM107
8:00am,9:15am,PLS,TuTh,Lecture,1176,COMM107
8:00am,9:15am,PLS,TuTh,Lecture,1180,COMM107
8:00am,9:15am,PLS,TuTh,Lecture,1184,COMM107
9:30am,10:45am,SKN,TuTh,Lecture,1112,COMM107
9:30am,10:45am,PLS,TuTh,Lecture,1176,COMM107
9:30am,10:45am,PLS,TuTh,Lecture,1180,COMM107
9:30am,10:45am,PLS,TuTh,Lecture,1184,COMM107
11:00am,12:15pm,SKN,TuTh,Lecture,1112,COMM107
11:00am,12:15pm,PLS,TuTh,Lecture,1176,COMM107
11:00am,12:15pm,PLS,TuTh,Lecture,1180,COMM107
11:00am,12:15pm,PLS,TuTh,Lecture,1184,COMM107
11:00am,12:15pm,WDS,TuTh,Lecture,1127,COMM107
12:30pm,1:45pm,SKN,TuTh,Lecture,1112,COMM107
12:30pm,1:45pm,PLS,TuTh,Lecture,1176,COMM107
12:30pm,1:45pm,PLS,TuTh,Lecture,1180,COMM107
12:30pm,1:45pm,PLS,TuTh,Lecture,1184,COMM107
2:00pm,3:15pm,SKN,TuTh,Lecture,1112,COMM107
2:00pm,3:15pm,PLS,TuTh,Lecture,1176,COMM107
2:00pm,3:15pm,PLS,TuTh,Lecture,1180,COMM107
2:00pm,3:15pm,PLS,TuTh,Lecture,1184,COMM107
3:30pm,4:45pm,SKN,TuTh,Lecture,1112,COMM107
3:30pm,4:45pm,PLS,TuTh,Lecture,1176,COMM107
3:30pm,4:45pm,PLS,TuTh,Lecture,1180,COMM107
3:30pm,4:45pm,PLS,TuTh,Lecture,1184,COMM107
5:00pm,6:15pm,SKN,TuTh,Lecture,1112,COMM107
5:00pm,6:15pm,PLS,TuTh,Lecture,1176,COMM107
3:30pm,4:45pm,PLS,TuTh,Lecture,1168,COMM107
3:00pm,4:15pm,JMZ,MW,Lecture,1215,COMM107
4:30pm,5:45pm,TLF,TuTh,Lecture,1103,COMM107
6:00pm,7:15pm,PLS,TuTh,Lecture,1164,COMM107
4:30pm,5:45pm,JMZ,MW,Lecture,1215,COMM107
6:00pm,7:15pm,WDS,MW,Lecture,1102,COMM107
7:30pm,8:45pm,PLS,TuTh,Lecture,1164,COMM107
12:30pm,1:45pm,PLS,TuTh,Lecture,1115,COMM107B
12:30pm,1:45pm,TWS,TuTh,Lecture,0214,COMM107B
8:00am,9:15am,JMZ,TuTh,Lecture,0208,COMM107C
11:00am,11:50am,,F,Lecture,ONLINE,COMM130
12:00pm,12:50pm,,F,Lecture,ONLINE,COMM130
12:30pm,1:45pm,ATL,TuTh,Lecture,2316,COMM200
8:00am,9:15am,KEY,TuTh,Lecture,0119,COMM200
9:30am,10:45am,WDS,TuTh,Lecture,1131,COMM200
2:00pm,3:15pm,PLS,TuTh,Lecture,1113,COMM200
3:30pm,4:45pm,LEF,MW,Lecture,1171,COMM200
5:00pm,6:15pm,LEF,MW,Lecture,1171,COMM200
2:00pm,3:15pm,ESJ,MW,Lecture,0215,COMM201
8:00am,9:15am,KEY,TuTh,Lecture,0123,COMM230
9:30am,10:45am,TWS,TuTh,Lecture,0205,COMM230
10:00am,10:50am,KEY,F,Discussion,0125,COMM250
11:00am,11:50am,KEY,F,Discussion,0125,COMM250
10:00am,10:50am,JMZ,F,Discussion,0125,COMM250
11:00am,11:50am,JMZ,F,Discussion,0125,COMM250
10:00am,10:50am,WDS,F,Discussion,0104,COMM250
11:00am,11:50am,WDS,F,Discussion,0104,COMM250
11:00am,12:15pm,ESJ,MW,Lecture,2101,COMM296
9:30am,10:45am,JMZ,TuTh,Lecture,1224,COMM298M
